LGA_2021,Region,Year,OBS_VALUE
26080, Queenscliffe,2012,3057
26080, Queenscliffe,2013,3002
26080, Queenscliffe,2014,2970
26080, Queenscliffe,2015,2933
26080, Queenscliffe,2016,2929
26080, Queenscliffe,2017,2921
26080, Queenscliffe,2018,2951
26080, Queenscliffe,2019,2968
26080, Queenscliffe,2020,3089
26080, Queenscliffe,2021,3235
61610, Devonport,2001,24502
61610, Devonport,2002,24347
61610, Devonport,2003,24653
61610, Devonport,2004,24940
61610, Devonport,2005,25050
61610, Devonport,2006,24901
61610, Devonport,2007,25024
61610, Devonport,2008,25336
61610, Devonport,2009,25658
61610, Devonport,2010,25712
61610, Devonport,2011,25752
61610, Devonport,2012,25562
61610, Devonport,2013,25407
61610, Devonport,2014,25295
61610, Devonport,2015,25162
61610, Devonport,2016,25128
61610, Devonport,2017,25479
61610, Devonport,2018,25984
61610, Devonport,2019,26473
61610, Devonport,2020,26845
61610, Devonport,2021,26922
14900, Liverpool,2001,158027
14900, Liverpool,2002,161908
14900, Liverpool,2003,163835
14900, Liverpool,2004,165627
14900, Liverpool,2005,167472
14900, Liverpool,2006,169868
14900, Liverpool,2007,172875
14900, Liverpool,2008,177372
14900, Liverpool,2009,181712
14900, Liverpool,2010,184910
14900, Liverpool,2011,188088
14900, Liverpool,2012,191799
14900, Liverpool,2013,196122
14900, Liverpool,2014,200725
14900, Liverpool,2015,206205
14900, Liverpool,2016,211983
14900, Liverpool,2017,217332
14900, Liverpool,2018,222149
14900, Liverpool,2019,226818
14900, Liverpool,2020,230783
14900, Liverpool,2021,234373
24250, Mansfield,2001,6718
24250, Mansfield,2002,6757
24250, Mansfield,2003,6807
24250, Mansfield,2004,6939
24250, Mansfield,2005,7124
24250, Mansfield,2006,7357
24250, Mansfield,2007,7465
24250, Mansfield,2008,7593
24250, Mansfield,2009,7754
24250, Mansfield,2010,7870
24250, Mansfield,2011,7942
24250, Mansfield,2012,8097
24250, Mansfield,2013,8276
24250, Mansfield,2014,8395
24250, Mansfield,2015,8530
24250, Mansfield,2016,8674
24250, Mansfield,2017,8891
24250, Mansfield,2018,9142
24250, Mansfield,2019,9402
24250, Mansfield,2020,9772
24250, Mansfield,2021,10112
30300, Balonne,2001,5473
30300, Balonne,2002,5336
30300, Balonne,2003,5174
30300, Balonne,2004,5000
30300, Balonne,2005,4878
30300, Balonne,2006,4754
30300, Balonne,2007,4760
30300, Balonne,2008,4786
30300, Balonne,2009,4813
30300, Balonne,2010,4833
30300, Balonne,2011,4862
30300, Balonne,2012,4787
30300, Balonne,2013,4776
30300, Balonne,2014,4726
30300, Balonne,2015,4610
30300, Balonne,2016,4461
30300, Balonne,2017,4395
30300, Balonne,2018,4375
30300, Balonne,2019,4394
30300, Balonne,2020,4400
30300, Balonne,2021,4379
27070, Whittlesea,2001,117390
27070, Whittlesea,2002,119629
27070, Whittlesea,2003,122215
27070, Whittlesea,2004,123736
27070, Whittlesea,2005,125893
27070, Whittlesea,2006,128491
27070, Whittlesea,2007,132938
27070, Whittlesea,2008,138446
27070, Whittlesea,2009,145445
27070, Whittlesea,2010,152709
27070, Whittlesea,2011,160800
27070, Whittlesea,2012,169993
27070, Whittlesea,2013,179272
27070, Whittlesea,2014,187899
27070, Whittlesea,2015,196847
27070, Whittlesea,2016,207058
27070, Whittlesea,2017,214324
27070, Whittlesea,2018,220417
27070, Whittlesea,2019,225825
27070, Whittlesea,2020,230697
27070, Whittlesea,2021,231799
20830, Baw Baw,2001,35850
20830, Baw Baw,2002,35990
20830, Baw Baw,2003,36283
20830, Baw Baw,2004,36643
20830, Baw Baw,2005,37079
20830, Baw Baw,2006,37814
20830, Baw Baw,2007,38503
20830, Baw Baw,2008,39389
20830, Baw Baw,2009,40516
20830, Baw Baw,2010,42097
20830, Baw Baw,2011,43389
20830, Baw Baw,2012,44506
20830, Baw Baw,2013,45627
20830, Baw Baw,2014,46644
20830, Baw Baw,2015,47837
20830, Baw Baw,2016,49296
20830, Baw Baw,2017,50852
20830, Baw Baw,2018,52392
20830, Baw Baw,2019,53970
20830, Baw Baw,2020,55647
20830, Baw Baw,2021,57580
53780, Gosnells,2001,83662
53780, Gosnells,2002,85337
53780, Gosnells,2003,87585
53780, Gosnells,2004,90120
53780, Gosnells,2005,92600
53780, Gosnells,2006,94958
53780, Gosnells,2007,98035
53780, Gosnells,2008,101907
53780, Gosnells,2009,105782
53780, Gosnells,2010,109250
53780, Gosnells,2011,112435
53780, Gosnells,2012,116208
53780, Gosnells,2013,119381
53780, Gosnells,2014,120756
53780, Gosnells,2015,121720
53780, Gosnells,2016,122011
53780, Gosnells,2017,123789
53780, Gosnells,2018,125239
53780, Gosnells,2019,127211
53780, Gosnells,2020,129942
53780, Gosnells,2021,131381
50840, Bridgetown-Greenbushes,2001,4205
50840, Bridgetown-Greenbushes,2002,4262
50840, Bridgetown-Greenbushes,2003,4175
50840, Bridgetown-Greenbushes,2004,4073
50840, Bridgetown-Greenbushes,2005,4134
50840, Bridgetown-Greenbushes,2006,4134
50840, Bridgetown-Greenbushes,2007,4149
50840, Bridgetown-Greenbushes,2008,4199
50840, Bridgetown-Greenbushes,2009,4286
50840, Bridgetown-Greenbushes,2010,4337
50840, Bridgetown-Greenbushes,2011,4421
50840, Bridgetown-Greenbushes,2012,4546
50840, Bridgetown-Greenbushes,2013,4647
50840, Bridgetown-Greenbushes,2014,4687
50840, Bridgetown-Greenbushes,2015,4727
50840, Bridgetown-Greenbushes,2016,4697
50840, Bridgetown-Greenbushes,2017,4817
50840, Bridgetown-Greenbushes,2018,4942
50840, Bridgetown-Greenbushes,2019,5069
50840, Bridgetown-Greenbushes,2020,5197
50840, Bridgetown-Greenbushes,2021,5376
57980, Subiaco,2001,12948
57980, Subiaco,2002,13137
57980, Subiaco,2003,13431
57980, Subiaco,2004,13927
57980, Subiaco,2005,14267
57980, Subiaco,2006,14464
57980, Subiaco,2007,14799
57980, Subiaco,2008,15147
57980, Subiaco,2009,15570
57980, Subiaco,2010,15710
57980, Subiaco,2011,15873
57980, Subiaco,2012,16159
57980, Subiaco,2013,16466
57980, Subiaco,2014,16700
57980, Subiaco,2015,16927
57980, Subiaco,2016,17018
57980, Subiaco,2017,17245
57980, Subiaco,2018,17346
57980, Subiaco,2019,17635
57980, Subiaco,2020,17985
57980, Subiaco,2021,17914
17100, Strathfield,2001,29253
17100, Strathfield,2002,29578
17100, Strathfield,2003,30256
17100, Strathfield,2004,31242
17100, Strathfield,2005,32143
17100, Strathfield,2006,33030
17100, Strathfield,2007,34219
17100, Strathfield,2008,35343
17100, Strathfield,2009,36592
17100, Strathfield,2010,37002
17100, Strathfield,2011,37239
17100, Strathfield,2012,37968
17100, Strathfield,2013,38918
17100, Strathfield,2014,40301
17100, Strathfield,2015,41276
17100, Strathfield,2016,42415
17100, Strathfield,2017,43651
17100, Strathfield,2018,44606
17100, Strathfield,2019,45817
17100, Strathfield,2020,46313
17100, Strathfield,2021,45930
13340, Greater Hume Shire,2001,10455
13340, Greater Hume Shire,2002,10331
13340, Greater Hume Shire,2003,10189
13340, Greater Hume Shire,2004,10126
13340, Greater Hume Shire,2005,10036
13340, Greater Hume Shire,2006,9999
13340, Greater Hume Shire,2007,9985
13340, Greater Hume Shire,2008,9988
13340, Greater Hume Shire,2009,10009
13340, Greater Hume Shire,2010,10060
13340, Greater Hume Shire,2011,10072
13340, Greater Hume Shire,2012,10161
13340, Greater Hume Shire,2013,10220
13340, Greater Hume Shire,2014,10318
13340, Greater Hume Shire,2015,10441
13340, Greater Hume Shire,2016,10519
13340, Greater Hume Shire,2017,10596
13340, Greater Hume Shire,2018,10691
13340, Greater Hume Shire,2019,10785
13340, Greater Hume Shire,2020,10909
13340, Greater Hume Shire,2021,11105
30370, Banana,2001,15534
30370, Banana,2002,15328
30370, Banana,2003,15136
30370, Banana,2004,14959
30370, Banana,2005,14913
30370, Banana,2006,15026
30370, Banana,2007,14883
30370, Banana,2008,14880
30370, Banana,2009,14941
30370, Banana,2010,14855
30370, Banana,2011,14812
30370, Banana,2012,14852
30370, Banana,2013,14948
30370, Banana,2014,14860
30370, Banana,2015,14707
30370, Banana,2016,14570
30370, Banana,2017,14579
30370, Banana,2018,14537
30370, Banana,2019,14598
30370, Banana,2020,14614
30370, Banana,2021,14663
51310, Cambridge,2001,24433
51310, Cambridge,2002,24534
51310, Cambridge,2003,24594
51310, Cambridge,2004,24480
51310, Cambridge,2005,24638
51310, Cambridge,2006,24939
51310, Cambridge,2007,25236
51310, Cambridge,2008,25646
51310, Cambridge,2009,26018
51310, Cambridge,2010,26244
51310, Cambridge,2011,26652
51310, Cambridge,2012,27244
51310, Cambridge,2013,27856
51310, Cambridge,2014,27940
51310, Cambridge,2015,27988
51310, Cambridge,2016,27991
51310, Cambridge,2017,28496
51310, Cambridge,2018,28800
51310, Cambridge,2019,29215
51310, Cambridge,2020,29808
51310, Cambridge,2021,29836
57280, Port Hedland,2001,12881
57280, Port Hedland,2002,13201
57280, Port Hedland,2003,13555
57280, Port Hedland,2004,13692
57280, Port Hedland,2005,13880
57280, Port Hedland,2006,14084
57280, Port Hedland,2007,14129
57280, Port Hedland,2008,14309
57280, Port Hedland,2009,14825
57280, Port Hedland,2010,15252
57280, Port Hedland,2011,15659
57280, Port Hedland,2012,15851
57280, Port Hedland,2013,15951
57280, Port Hedland,2014,15648
57280, Port Hedland,2015,15387
57280, Port Hedland,2016,15064
57280, Port Hedland,2017,14998
57280, Port Hedland,2018,15223
57280, Port Hedland,2019,15605
57280, Port Hedland,2020,16140
57280, Port Hedland,2021,16660
12380, Cumberland,2001,171200
12380, Cumberland,2002,171580
12380, Cumberland,2003,172359
12380, Cumberland,2004,174036
12380, Cumberland,2005,177098
12380, Cumberland,2006,180403
12380, Cumberland,2007,185224
12380, Cumberland,2008,191102
12380, Cumberland,2009,195643
12380, Cumberland,2010,199981
12380, Cumberland,2011,203181
12380, Cumberland,2012,207528
12380, Cumberland,2013,212450
12380, Cumberland,2014,216864
12380, Cumberland,2015,221152
12380, Cumberland,2016,225691
12380, Cumberland,2017,231359
12380, Cumberland,2018,235622
12380, Cumberland,2019,239733
12380, Cumberland,2020,240375
12380, Cumberland,2021,236996
32260, Cassowary Coast,2001,29536
32260, Cassowary Coast,2002,29447
32260, Cassowary Coast,2003,29438
32260, Cassowary Coast,2004,29337
32260, Cassowary Coast,2005,29124
32260, Cassowary Coast,2006,28603
32260, Cassowary Coast,2007,28706
32260, Cassowary Coast,2008,28739
32260, Cassowary Coast,2009,28761
32260, Cassowary Coast,2010,28718
32260, Cassowary Coast,2011,28636
32260, Cassowary Coast,2012,28880
32260, Cassowary Coast,2013,28950
32260, Cassowary Coast,2014,29038
32260, Cassowary Coast,2015,29098
32260, Cassowary Coast,2016,29287
32260, Cassowary Coast,2017,29455
32260, Cassowary Coast,2018,29561
32260, Cassowary Coast,2019,29600
32260, Cassowary Coast,2020,29664
32260, Cassowary Coast,2021,29525
53360, Exmouth,2001,2315
53360, Exmouth,2002,2277
53360, Exmouth,2003,2282
53360, Exmouth,2004,2266
53360, Exmouth,2005,2233
53360, Exmouth,2006,2205
53360, Exmouth,2007,2217
53360, Exmouth,2008,2255
53360, Exmouth,2009,2317
53360, Exmouth,2010,2364
53360, Exmouth,2011,2458
53360, Exmouth,2012,2569
53360, Exmouth,2013,2655
53360, Exmouth,2014,2717
53360, Exmouth,2015,2749
53360, Exmouth,2016,2788
53360, Exmouth,2017,2875
53360, Exmouth,2018,2954
53360, Exmouth,2019,3042
53360, Exmouth,2020,3158
53360, Exmouth,2021,3205
54690, Koorda,2001,490
54690, Koorda,2002,488
54690, Koorda,2003,491
54690, Koorda,2004,488
54690, Koorda,2005,477
54690, Koorda,2006,470
54690, Koorda,2007,454
54690, Koorda,2008,447
54690, Koorda,2009,448
54690, Koorda,2010,450
54690, Koorda,2011,448
54690, Koorda,2012,447
54690, Koorda,2013,446
54690, Koorda,2014,440
54690, Koorda,2015,437
54690, Koorda,2016,428
54690, Koorda,2017,416
54690, Koorda,2018,400
54690, Koorda,2019,391
54690, Koorda,2020,383
54690, Koorda,2021,373
16350, Penrith,2001,176277
16350, Penrith,2002,176829
16350, Penrith,2003,176610
16350, Penrith,2004,175589
16350, Penrith,2005,175799
16350, Penrith,2006,176067
16350, Penrith,2007,177280
16350, Penrith,2008,179851
16350, Penrith,2009,181901
16350, Penrith,2010,182948
16350, Penrith,2011,184589
16350, Penrith,2012,187281
16350, Penrith,2013,190527
16350, Penrith,2014,193765
16350, Penrith,2015,197678
16350, Penrith,2016,201597
16350, Penrith,2017,205400
16350, Penrith,2018,209347
16350, Penrith,2019,213207
16350, Penrith,2020,216494
16350, Penrith,2021,219149
22410, Glenelg,2001,20083
22410, Glenelg,2002,20065
22410, Glenelg,2003,20039
22410, Glenelg,2004,20033
22410, Glenelg,2005,20051
22410, Glenelg,2006,20077
22410, Glenelg,2007,20035
22410, Glenelg,2008,20020
22410, Glenelg,2009,19995
22410, Glenelg,2010,19949
22410, Glenelg,2011,19848
22410, Glenelg,2012,19825
22410, Glenelg,2013,19797
22410, Glenelg,2014,19755
22410, Glenelg,2015,19722
22410, Glenelg,2016,19759
22410, Glenelg,2017,19793
22410, Glenelg,2018,19877
22410, Glenelg,2019,19970
22410, Glenelg,2020,20026
22410, Glenelg,2021,20056
24210, Manningham,2001,113194
24210, Manningham,2002,113422
24210, Manningham,2003,113434
24210, Manningham,2004,113308
24210, Manningham,2005,113432
24210, Manningham,2006,113914
24210, Manningham,2007,114771
24210, Manningham,2008,115539
24210, Manningham,2009,116372
24210, Manningham,2010,116656
24210, Manningham,2011,116750
24210, Manningham,2012,117440
24210, Manningham,2013,118357
24210, Manningham,2014,119437
24210, Manningham,2015,120785
24210, Manningham,2016,122570
24210, Manningham,2017,124071
24210, Manningham,2018,124996
24210, Manningham,2019,126748
24210, Manningham,2020,127817
24210, Manningham,2021,125827
25710, Nillumbik,2001,60444
25710, Nillumbik,2002,60501
25710, Nillumbik,2003,60452
25710, Nillumbik,2004,60682
25710, Nillumbik,2005,61102
25710, Nillumbik,2006,61515
25710, Nillumbik,2007,61858
25710, Nillumbik,2008,62367
25710, Nillumbik,2009,62785
25710, Nillumbik,2010,62838
25710, Nillumbik,2011,62716
25710, Nillumbik,2012,62935
25710, Nillumbik,2013,63174
25710, Nillumbik,2014,63433
25710, Nillumbik,2015,63675
25710, Nillumbik,2016,64174
25710, Nillumbik,2017,64386
25710, Nillumbik,2018,64493
25710, Nillumbik,2019,64402
25710, Nillumbik,2020,64237
25710, Nillumbik,2021,63454
79399, Unincorporated NT,2001,7477
79399, Unincorporated NT,2002,7532
79399, Unincorporated NT,2003,7524
79399, Unincorporated NT,2004,7599
79399, Unincorporated NT,2005,7920
79399, Unincorporated NT,2006,8141
79399, Unincorporated NT,2007,8431
79399, Unincorporated NT,2008,8593
79399, Unincorporated NT,2009,8823
79399, Unincorporated NT,2010,8906
79399, Unincorporated NT,2011,8833
79399, Unincorporated NT,2012,8777
79399, Unincorporated NT,2013,8725
79399, Unincorporated NT,2014,8447
79399, Unincorporated NT,2015,7302
79399, Unincorporated NT,2016,7100
79399, Unincorporated NT,2017,7103
79399, Unincorporated NT,2018,7101
79399, Unincorporated NT,2019,7174
79399, Unincorporated NT,2020,7344
79399, Unincorporated NT,2021,7489
51610, Chapman Valley,2001,880
51610, Chapman Valley,2002,874
51610, Chapman Valley,2003,891
51610, Chapman Valley,2004,914
51610, Chapman Valley,2005,924
51610, Chapman Valley,2006,943
51610, Chapman Valley,2007,989
51610, Chapman Valley,2008,1086
51610, Chapman Valley,2009,1141
51610, Chapman Valley,2010,1160
51610, Chapman Valley,2011,1198
51610, Chapman Valley,2012,1293
51610, Chapman Valley,2013,1349
51610, Chapman Valley,2014,1379
51610, Chapman Valley,2015,1413
51610, Chapman Valley,2016,1441
51610, Chapman Valley,2017,1464
51610, Chapman Valley,2018,1487
51610, Chapman Valley,2019,1526
51610, Chapman Valley,2020,1571
51610, Chapman Valley,2021,1613
17900, Walgett,2001,8261
17900, Walgett,2002,8049
17900, Walgett,2003,7800
17900, Walgett,2004,7517
17900, Walgett,2005,7312
17900, Walgett,2006,7129
17900, Walgett,2007,6979
17900, Walgett,2008,6883
17900, Walgett,2009,6914
17900, Walgett,2010,6908
17900, Walgett,2011,6797
17900, Walgett,2012,6701
17900, Walgett,2013,6595
17900, Walgett,2014,6512
17900, Walgett,2015,6419
17900, Walgett,2016,6317
17900, Walgett,2017,6164
17900, Walgett,2018,5999
17900, Walgett,2019,5862
17900, Walgett,2020,5693
17900, Walgett,2021,5590
11150, Bourke,2001,3919
11150, Bourke,2002,3781
11150, Bourke,2003,3642
11150, Bourke,2004,3494
11150, Bourke,2005,3349
11150, Bourke,2006,3185
11150, Bourke,2007,3073
11150, Bourke,2008,3046
11150, Bourke,2009,3013
11150, Bourke,2010,3033
11150, Bourke,2011,3053
11150, Bourke,2012,2998
11150, Bourke,2013,2903
11150, Bourke,2014,2870
11150, Bourke,2015,2801
11150, Bourke,2016,2762
11150, Bourke,2017,2694
11150, Bourke,2018,2598
11150, Bourke,2019,2531
11150, Bourke,2020,2480
11150, Bourke,2021,2417
53710, Goomalling,2001,970
53710, Goomalling,2002,967
53710, Goomalling,2003,965
53710, Goomalling,2004,967
53710, Goomalling,2005,961
53710, Goomalling,2006,973
53710, Goomalling,2007,970
53710, Goomalling,2008,981
53710, Goomalling,2009,1005
53710, Goomalling,2010,1019
53710, Goomalling,2011,1017
53710, Goomalling,2012,1030
53710, Goomalling,2013,1038
53710, Goomalling,2014,1044
53710, Goomalling,2015,1050
53710, Goomalling,2016,1045
53710, Goomalling,2017,1035
53710, Goomalling,2018,1020
53710, Goomalling,2019,1008
53710, Goomalling,2020,999
53710, Goomalling,2021,985
40150, Adelaide Plains,2001,7354
40150, Adelaide Plains,2002,7509
40150, Adelaide Plains,2003,7710
40150, Adelaide Plains,2004,7816
40150, Adelaide Plains,2005,8023
40150, Adelaide Plains,2006,8118
40150, Adelaide Plains,2007,8255
40150, Adelaide Plains,2008,8285
40150, Adelaide Plains,2009,8324
40150, Adelaide Plains,2010,8417
40150, Adelaide Plains,2011,8483
40150, Adelaide Plains,2012,8576
40150, Adelaide Plains,2013,8646
40150, Adelaide Plains,2014,8744
40150, Adelaide Plains,2015,8819
40150, Adelaide Plains,2016,8912
40150, Adelaide Plains,2017,9045
40150, Adelaide Plains,2018,9201
40150, Adelaide Plains,2019,9351
40150, Adelaide Plains,2020,9694
40150, Adelaide Plains,2021,9977
55390, Menzies,2001,350
55390, Menzies,2002,336
55390, Menzies,2003,309
55390, Menzies,2004,282
55390, Menzies,2005,260
55390, Menzies,2006,237
55390, Menzies,2007,269
55390, Menzies,2008,308
55390, Menzies,2009,351
55390, Menzies,2010,378
55390, Menzies,2011,402
55390, Menzies,2012,450
55390, Menzies,2013,486
55390, Menzies,2014,499
55390, Menzies,2015,510
55390, Menzies,2016,518
55390, Menzies,2017,523
55390, Menzies,2018,535
55390, Menzies,2019,542
55390, Menzies,2020,554
55390, Menzies,2021,569
37310, Western Downs,2001,28715
37310, Western Downs,2002,28711
37310, Western Downs,2003,28636
37310, Western Downs,2004,28655
37310, Western Downs,2005,28837
37310, Western Downs,2006,29122
37310, Western Downs,2007,29520
37310, Western Downs,2008,30235
37310, Western Downs,2009,30893
37310, Western Downs,2010,31466
37310, Western Downs,2011,32365
37310, Western Downs,2012,32899
